resolution,resolution_minutes,model,family,split,target,horizon_minutes,n,mae,rmse,bias,r2,smape_pct,mase
60min,60,DIURNAL_CLIMATOLOGY,reference,test,relative_humidity,120,211.0,3.4941821394981893,4.366386845112149,-2.7233061027324093,0.8463377054976613,5.187605853548682,0.96896354633807
60min,60,PERSISTENCE,reference,test,relative_humidity,240,211.0,9.441693522906792,13.394853531712712,0.4121137440758292,-0.30809038473777983,14.841363484364,2.618254136204479
60min,60,SEASONAL_NAIVE_24H,reference,test,relative_humidity,240,211.0,3.032307605506657,4.415947186704763,-0.11471202888738422,0.8578294784583159,4.865413665011572,0.8408821903719065
60min,60,ROLLING_MEAN_6H,reference,test,relative_humidity,240,211.0,12.682670785375763,16.248243929552835,-0.8477366094937184,-0.9247515403839686,19.20823552976491,3.517002025258135
60min,60,DIURNAL_CLIMATOLOGY,reference,test,relative_humidity,240,211.0,3.608027336267605,4.593563194909155,-2.6047456603687764,0.8461628568972851,5.533689040611181,1.0005336938550768
60min,60,PERSISTENCE,reference,test,relative_humidity,480,211.0,16.433427856766723,20.308506646925917,2.747592680358083,-1.441729643264762,25.076410113131253,4.557115770979907
60min,60,SEASONAL_NAIVE_24H,reference,test,relative_humidity,480,211.0,3.1535337771759564,4.474226810595328,0.07055732340329465,0.8814838353764829,5.223298002195194,0.8744991389224308
60min,60,ROLLING_MEAN_6H,reference,test,relative_humidity,480,211.0,17.804526712053963,20.755716077347664,1.4877423267885355,-1.5504513237720476,26.749874067981732,4.937332015056408
60min,60,DIURNAL_CLIMATOLOGY,reference,test,relative_humidity,480,211.0,3.5843738803793133,4.6439749265789745,-2.2802207722409618,0.8723204541249472,5.685651214621019,0.9939744088534193
4min,4,AR_DIRECT_RIDGE,statistical,validation,temperature,60,1446.0,0.530762327736693,0.7308530560034155,0.008711154463411254,0.9650482979862238,2.3728291030705724,0.45542114549253476
4min,4,AR_DIRECT_RIDGE,statistical,test,temperature,60,2742.0,0.5144801128275905,0.7538033236331115,-0.032978462510978926,0.9679505256384747,2.267189017378362,0.441450174725488
4min,4,AR_DIRECT_RIDGE,statistical,validation,temperature,120,1446.0,0.8510896584087756,1.1892041323954,0.1060041932661837,0.9072753955425537,3.774660792636978,0.7302783315504301
4min,4,AR_DIRECT_RIDGE,statistical,test,temperature,120,2742.0,0.840641770545498,1.2053570822388389,-0.031194677732269985,0.919042415373545,3.7315510764642914,0.7213135109329579
4min,4,AR_DIRECT_RIDGE,statistical,validation,temperature,240,1446.0,1.1598151763578306,1.5545266958938129,0.266943830103232,0.8523258891326351,5.131320245442668,0.99518057061229
4min,4,AR_DIRECT_RIDGE,statistical,test,temperature,240,2742.0,1.1325037293700233,1.5641673999139785,0.03292200088758151,0.8683701317386419,5.005562625705676,0.9717459562430194
4min,4,AR_DIRECT_RIDGE,statistical,validation,temperature,480,1446.0,1.311417005464928,1.7830670451715838,0.6380114044082112,0.8161560025796804,5.6971010678776235,1.1252626715125809
4min,4,AR_DIRECT_RIDGE,statistical,test,temperature,480,2742.0,1.390537060338032,1.8384437265576374,0.47601181541500964,0.8362088249341046,6.022853589343635,1.1931517136294076
4min,4,AR_DIRECT_RIDGE,statistical,validation,relative_humidity,60,1446.0,1.5659086358949454,2.115443897344096,0.09076949086549779,0.966105843738179,2.4284297215099393,0.42544330781610257
4min,4,AR_DIRECT_RIDGE,statistical,test,relative_humidity,60,2742.0,1.5176775741198618,2.243760498998064,0.009928299281317693,0.9655043321135311,2.368415445806953,0.41233936165301943
4min,4,AR_DIRECT_RIDGE,statistical,validation,relative_humidity,120,1446.0,2.5102342912782016,3.375016186727685,-0.07388013598300797,0.9131593473440615,3.9270895882337946,0.6820081043007008
4min,4,AR_DIRECT_RIDGE,statistical,test,relative_humidity,120,2742.0,2.3705701144402247,3.4596133304245917,-0.03045055108887418,0.9187060729003186,3.709384796589736,0.6440626022354395
4min,4,AR_DIRECT_RIDGE,statistical,validation,relative_humidity,240,1446.0,3.393275445095907,4.570292319706666,-0.5774120585213417,0.8526917434868536,5.261026406670457,0.9219224523068614
4min,4,AR_DIRECT_RIDGE,statistical,test,relative_humidity,240,2742.0,3.062052599198318,4.213093482021143,-0.19714364514899602,0.8817111776165559,4.78260202978187,0.831932180874201
4min,4,AR_DIRECT_RIDGE,statistical,validation,relative_humidity,480,1446.0,3.9545642739235127,5.197187849296366,-1.0304034909341842,0.8189797426804243,6.393618254593564,1.0744195843251456
4min,4,AR_DIRECT_RIDGE,statistical,test,relative_humidity,480,2742.0,3.531454603109612,4.748529574464936,-0.8899853990863942,0.8657167720722797,5.816717325950909,0.9594644880993881
4min,4,VAR_DIRECT_RIDGE,statistical,validation,temperature,60,1446.0,0.5592904508531146,0.770209525798214,-0.03336936812988152,0.9611826426484449,2.4856898859087764,0.4798997300292997
4min,4,VAR_DIRECT_RIDGE,statistical,test,temperature,60,2742.0,0.5418526604104377,0.7983999825218805,-0.0043901541549025095,0.9640461127064626,2.379189004495493,0.4649372165213658
4min,4,VAR_DIRECT_RIDGE,statistical,validation,temperature,120,1446.0,0.850490942220667,1.2024758913601175,0.028388728786788366,0.9051941959517428,3.744347296091697,0.7297646025271664
4min,4,VAR_DIRECT_RIDGE,statistical,test,temperature,120,2742.0,0.8533870488250557,1.2168179860969113,-0.015440545425936113,0.9174955572105622,3.7883304640254543,0.7322496096919806
4min,4,VAR_DIRECT_RIDGE,statistical,validation,temperature,240,1446.0,1.179885995389255,1.563223999997931,0.24034162693065117,0.8506688451501196,5.2802040180016245,1.012402356930929
4min,4,VAR_DIRECT_RIDGE,statistical,test,temperature,240,2742.0,1.0985333488103435,1.5339274880707119,0.04310108091912518,0.8734105110721543,4.847516397652214,0.9425976372708001
4min,4,VAR_DIRECT_RIDGE,statistical,validation,temperature,480,1446.0,1.488147734574472,1.9049788271405503,0.6249737950569975,0.7901570350695462,6.5556120688345665,1.2769066501612094
4min,4,VAR_DIRECT_RIDGE,statistical,test,temperature,480,2742.0,1.3463776815262747,1.8098688386607547,0.47369311279887183,0.8412608604027064,5.824239386391208,1.1552607145292109
4min,4,VAR_DIRECT_RIDGE,statistical,validation,relative_humidity,60,1446.0,1.758418299075956,2.328056903327217,0.16841562030575846,0.9589503946898489,2.7280630409189914,0.4777464537422916
4min,4,VAR_DIRECT_RIDGE,statistical,test,relative_humidity,60,2742.0,1.5868941463412036,2.315411022534149,-0.0007403649984153767,0.9632660395025491,2.469052724228639,0.43114488246471727
4min,4,VAR_DIRECT_RIDGE,statistical,validation,relative_humidity,120,1446.0,2.771345897831127,3.7648185772669396,0.0037381301791576927,0.8919413682142998,4.350312489419945,0.752949781902194
4min,4,VAR_DIRECT_RIDGE,statistical,test,relative_humidity,120,2742.0,2.4067376791921062,3.519022832783665,0.04265672921608451,0.9158900936446376,3.7683503621461516,0.6538890046391146
4min,4,VAR_DIRECT_RIDGE,statistical,validation,relative_humidity,240,1446.0,3.4654640070885243,4.635192473908026,-0.4115849795591394,0.848478354794244,5.38732455754336,0.9415354360382363
4min,4,VAR_DIRECT_RIDGE,statistical,test,relative_humidity,240,2742.0,3.1053874455976507,4.258117388058173,-0.17301198871917736,0.8791694431442645,4.858879247291158,0.8437058693086465
4min,4,VAR_DIRECT_RIDGE,statistical,validation,relative_humidity,480,1446.0,3.8999858648095165,5.069762845805896,-1.0844003604388348,0.8277474587963006,6.218074613105882,1.059591120916405
4min,4,VAR_DIRECT_RIDGE,statistical,test,relative_humidity,480,2742.0,3.634406154434378,4.822600987174072,-1.0646982805880496,0.8614947806536557,5.9328478368310495,0.9874354996490978
12min,12,AR_DIRECT_RIDGE,statistical,validation,temperature,60,135.0,0.7131282269167679,0.9108498090964172,0.14274986565473063,0.9466984396059379,3.2032524437163703,0.613597621573146
12min,12,AR_DIRECT_RIDGE,statistical,test,temperature,60,378.0,0.5187909626541568,0.7722645262513078,-0.027205455453606166,0.9621480706347061,2.3377471649219363,0.44638381817325945
12min,12,AR_DIRECT_RIDGE,statistical,validation,temperature,120,135.0,0.9204515389968732,1.289092523016422,0.24283346334546646,0.8892473958815689,4.099922181365496,0.7919850228670611
12min,12,AR_DIRECT_RIDGE,statistical,test,temperature,120,378.0,0.8544807045417958,1.2279001494271438,-0.037802083293220885,0.9074231612398552,3.9111140965632236,0.7352216729014515
12min,12,AR_DIRECT_RIDGE,statistical,validation,temperature,240,135.0,1.2484224302588376,1.5286239545929474,0.024902317232387783,0.8699045799551298,5.43744820604086,1.0741813393607202
12min,12,AR_DIRECT_RIDGE,statistical,test,temperature,240,378.0,1.2244824444438644,1.6065605718328635,0.1957342886664565,0.8449953616121287,5.512717806094112,1.0535826338234666
12min,12,AR_DIRECT_RIDGE,statistical,validation,temperature,480,135.0,1.4224812307227013,1.8092057339033762,0.7105624077377031,0.8160647123463876,6.263480060496628,1.2239469242124987
12min,12,AR_DIRECT_RIDGE,statistical,test,temperature,480,378.0,1.5629626752026053,2.020035264480585,0.6612431918188614,0.817546699257617,6.785141212837847,1.3448215116351752
12min,12,AR_DIRECT_RIDGE,statistical,validation,relative_humidity,60,135.0,2.023364272853973,2.6075824254216777,-0.30099513713376413,0.9487416403614596,3.1423481398302116,0.5508480093755616
12min,12,AR_DIRECT_RIDGE,statistical,test,relative_humidity,60,378.0,1.476848286877772,2.1093200586861647,0.08530178196772219,0.9660721093334976,2.2265628309521968,0.40206252027414385
12min,12,AR_DIRECT_RIDGE,statistical,validation,relative_humidity,120,135.0,3.030709774303876,4.064483277192176,-0.03545806646434262,0.8693626511961359,4.674779206686917,0.8250913928689464
12min,12,AR_DIRECT_RIDGE,statistical,test,relative_humidity,120,378.0,2.354942891650651,3.318553092410925,0.14168417049695653,0.9183233695839887,3.5664177309469296,0.6411181720774163
12min,12,AR_DIRECT_RIDGE,statistical,validation,relative_humidity,240,135.0,4.140083298387765,5.158058029724794,-0.11068914917470331,0.828212163519115,6.523892534581767,1.127111254341347
12min,12,AR_DIRECT_RIDGE,statistical,test,relative_humidity,240,378.0,2.8888729901066115,3.9337714617166,-0.16478438016529193,0.8871397410362791,4.388594324085711,0.7864772336295472
12min,12,AR_DIRECT_RIDGE,statistical,validation,relative_humidity,480,135.0,4.1438247979105185,5.218596485544292,-0.9551132636740443,0.8185276755561685,6.641063227321648,1.1281298537066908
12min,12,AR_DIRECT_RIDGE,statistical,test,relative_humidity,480,378.0,3.784352765685753,5.082709195113365,-0.9768125992880294,0.8492185891634232,6.220600098081525,1.0302658872258068
12min,12,VAR_DIRECT_RIDGE,statistical,validation,temperature,60,135.0,0.774337557130106,0.9910152008982368,0.03775960389531247,0.936903246826191,3.440135814162525,0.6662640257615937
12min,12,VAR_DIRECT_RIDGE,statistical,test,temperature,60,378.0,0.5386050188052804,0.8021093546358473,-0.025835095748587982,0.9591658977928412,2.433567992096845,0.4634324459924261
12min,12,VAR_DIRECT_RIDGE,statistical,validation,temperature,120,135.0,0.9573383836756261,1.3232619443341598,0.14037933868857264,0.8832982379667337,4.185150408273824,0.8237236069083608
12min,12,VAR_DIRECT_RIDGE,statistical,test,temperature,120,378.0,0.8822712559486827,1.2588407928370358,-0.09352948922644916,0.9026988758218268,4.077566542434243,0.7591335243775847
12min,12,VAR_DIRECT_RIDGE,statistical,validation,temperature,240,135.0,1.2141119465622052,1.530433320876847,0.08743882737079739,0.869596421003849,5.301826567575007,1.0446595361328488
12min,12,VAR_DIRECT_RIDGE,statistical,test,temperature,240,378.0,1.1547000570678536,1.5397098972715564,0.16789474670475232,0.857626786198928,5.204587480770175,0.9935397056298338
12min,12,VAR_DIRECT_RIDGE,statistical,validation,temperature,480,135.0,1.6288374798722596,2.009854454845041,0.706386867417882,0.7730039173637601,7.224957011672611,1.401502234598078
12min,12,VAR_DIRECT_RIDGE,statistical,test,temperature,480,378.0,1.5141901999643546,1.9675413328314402,0.6552842844178536,0.8269061844640964,6.560545555176243,1.3028561628032902
12min,12,VAR_DIRECT_RIDGE,statistical,validation,relative_humidity,60,135.0,2.4275608037138108,3.0870195466222605,0.22299385758666834,0.9281598265877138,3.8405507614043066,0.6608879351604516
12min,12,VAR_DIRECT_RIDGE,statistical,test,relative_humidity,60,378.0,1.4500089397536668,2.128026767312491,0.14033068591662964,0.9654676552876452,2.2184870930219946,0.39475567931890676
12min,12,VAR_DIRECT_RIDGE,statistical,validation,relative_humidity,120,135.0,3.134377328257403,4.060446776762301,0.25923659477945915,0.8696219982447131,4.926456795460277,0.8533142227855717
12min,12,VAR_DIRECT_RIDGE,statistical,test,relative_humidity,120,378.0,2.4982832534767607,3.5718092850736083,0.4034873987778386,0.9053813393894896,3.766798327119208,0.680141670729843
12min,12,VAR_DIRECT_RIDGE,statistical,validation,relative_humidity,240,135.0,4.1569591235070025,5.130206831903024,-0.2870410697157804,0.8300623094157603,6.596301445344903,1.1317055900218866
12min,12,VAR_DIRECT_RIDGE,statistical,test,relative_humidity,240,378.0,2.8712047038656014,3.923717527248787,-0.19604218939577525,0.8877159003981396,4.389876786073795,0.7816671554664045
12min,12,VAR_DIRECT_RIDGE,statistical,validation,relative_humidity,480,135.0,4.068287176326792,5.158709888850649,-1.2204058883109468,0.8226687900601874,6.538481750297448,1.107565218341419
12min,12,VAR_DIRECT_RIDGE,statistical,test,relative_humidity,480,378.0,3.859429712724097,5.117380971877787,-1.2165849428163842,0.8471544575454351,6.356532033641904,1.0507051068863047
20min,20,AR_DIRECT_RIDGE,statistical,validation,temperature,60,239.0,0.5024980095900623,0.6603720919244404,0.04232691094707097,0.9693793565416352,2.2752280756814147,0.43393081394242805
20min,20,AR_DIRECT_RIDGE,statistical,test,temperature,60,556.0,0.510377044268795,0.7360440590233425,-0.025221539397810848,0.9688553569187023,2.282083345996785,0.4407347332932973
20min,20,AR_DIRECT_RIDGE,statistical,validation,temperature,120,239.0,0.8020005224476763,1.1122700860932622,0.21278580296366456,0.9162984268342054,3.576592996099875,0.6925654089095424
20min,20,AR_DIRECT_RIDGE,statistical,test,temperature,120,556.0,0.8455145706876874,1.2087406003614374,-0.047912972162491546,0.9159364857472158,3.8020887428360397,0.7301418490353891
20min,20,AR_DIRECT_RIDGE,statistical,validation,temperature,240,239.0,1.1978163120473146,1.5646800264269027,0.4586092160248096,0.8457760998744809,5.278685168401022,1.0343710767416499
20min,20,AR_DIRECT_RIDGE,statistical,test,temperature,240,556.0,1.2130824292161073,1.6285792577770515,0.10277630078944516,0.8518795652548456,5.380872373355623,1.0475540914449297
20min,20,AR_DIRECT_RIDGE,statistical,validation,temperature,480,239.0,1.288951925959573,1.7508911508115679,0.7532660146556521,0.8200881862049622,5.584107466567,1.1130709927002247
20min,20,AR_DIRECT_RIDGE,statistical,test,temperature,480,556.0,1.3570576614040932,1.7537498069272337,0.42877993282410526,0.8533198954035685,5.9553495088607775,1.1718835186238554
20min,20,AR_DIRECT_RIDGE,statistical,validation,relative_humidity,60,239.0,1.5990252339074105,2.047472171614249,-0.0338459191728402,0.9668811707767714,2.4521418859008204,0.43633863137862927
20min,20,AR_DIRECT_RIDGE,statistical,test,relative_humidity,60,556.0,1.4684408564439768,2.0746894569352228,0.07572754374152774,0.9704162716637269,2.2570194161525245,0.40070504203083024
20min,20,AR_DIRECT_RIDGE,statistical,validation,relative_humidity,120,239.0,2.7525828130185204,3.710850396092656,-0.29460739964635496,0.8936141945546365,4.30093282418186,0.7511189891943784
20min,20,AR_DIRECT_RIDGE,statistical,test,relative_humidity,120,556.0,2.2772064451204916,3.2707280199434825,0.15189170510648276,0.9248226140759065,3.5184191014670296,0.6213992891171622
20min,20,AR_DIRECT_RIDGE,statistical,validation,relative_humidity,240,239.0,3.739191736736952,5.126824389972453,-1.2971802786037825,0.8109495528561765,5.967421795995943,1.0203427502411475
20min,20,AR_DIRECT_RIDGE,statistical,test,relative_humidity,240,556.0,2.964007953251123,4.146471074299576,0.016240381233761248,0.8812029239296508,4.645317573998532,0.8088122352869979
20min,20,AR_DIRECT_RIDGE,statistical,validation,relative_humidity,480,239.0,3.775354117070866,5.09906328585437,-1.4556736234194512,0.8282890593160838,6.215636460340722,1.0302106642725826
20min,20,AR_DIRECT_RIDGE,statistical,test,relative_humidity,480,556.0,3.4744454951177097,4.62861961167949,-0.7953639541084974,0.8698367491054607,5.6265258472959685,0.948099354526565
20min,20,VAR_DIRECT_RIDGE,statistical,validation,temperature,60,239.0,0.5959499250123667,0.7495141228177035,0.013294904824326725,0.9605545848440871,2.7033055698970716,0.5146309658828536
20min,20,VAR_DIRECT_RIDGE,statistical,test,temperature,60,556.0,0.5823967258161616,0.8148283818261878,0.010846050691175006,0.9618312418125256,2.6169110609511415,0.5029271369193699
20min,20,VAR_DIRECT_RIDGE,statistical,validation,temperature,120,239.0,0.8881765978006045,1.2148469653128975,0.16403255314165374,0.9001481185598925,3.977611674262101,0.7669825285927956
20min,20,VAR_DIRECT_RIDGE,statistical,test,temperature,120,556.0,0.8828766092790555,1.2360606001781715,-0.02529779531619351,0.9120935284011618,3.990275485818035,0.7624057376619868
20min,20,VAR_DIRECT_RIDGE,statistical,validation,temperature,240,239.0,1.1949524252587695,1.6769212797262374,0.5320141069437954,0.8228562003018858,5.24507158320259,1.0318979749552244
20min,20,VAR_DIRECT_RIDGE,statistical,test,temperature,240,556.0,1.1651879206629476,1.5854998842040071,0.02391924167427712,0.8596121221771245,5.19371987158935,1.006194916516456
20min,20,VAR_DIRECT_RIDGE,statistical,validation,temperature,480,239.0,1.2934207641506485,1.7955367675847982,0.7802710856144442,0.8107961402137109,5.503337564406629,1.1169300459832665
20min,20,VAR_DIRECT_RIDGE,statistical,test,temperature,480,556.0,1.3258593444845845,1.7271345689911952,0.46920317217909624,0.8577382024062459,5.791806072129807,1.144942295382871
20min,20,VAR_DIRECT_RIDGE,statistical,validation,relative_humidity,60,239.0,1.8232021582189626,2.308734655383545,0.059922760734853635,0.9578898290705125,2.804744159145374,0.49751155740040665
20min,20,VAR_DIRECT_RIDGE,statistical,test,relative_humidity,60,556.0,1.6033033784422932,2.242842009207881,0.06470010494432168,0.965426442456561,2.46027776721943,0.4375060424310673
20min,20,VAR_DIRECT_RIDGE,statistical,validation,relative_humidity,120,239.0,2.975484600781555,3.937321241490019,-0.3247485601331824,0.8802326353192108,4.597312211824459,0.8119439586457385
20min,20,VAR_DIRECT_RIDGE,statistical,test,relative_humidity,120,556.0,2.6357752542636153,3.6488308728115864,0.1855306920806013,0.906436636695531,4.045362113838405,0.7192447890623088
20min,20,VAR_DIRECT_RIDGE,statistical,validation,relative_humidity,240,239.0,3.508969428275368,4.807334653289363,-1.2086325434003629,0.8337776044535549,5.591912309904868,0.9575201725501862
20min,20,VAR_DIRECT_RIDGE,statistical,test,relative_humidity,240,556.0,3.015667198994432,4.207746531120851,0.03998332527603137,0.8776658770791286,4.6819611951933195,0.822908901248051
20min,20,VAR_DIRECT_RIDGE,statistical,validation,relative_humidity,480,239.0,3.6901398228037188,5.092761594097024,-1.4432658054032002,0.8287132159580616,6.103987363223361,1.0069575674821314
20min,20,VAR_DIRECT_RIDGE,statistical,test,relative_humidity,480,556.0,3.588373114262837,4.743585678280469,-0.969663748270607,0.8632904345414174,5.834067716754264,0.9791876828155036
30min,30,AR_DIRECT_RIDGE,statistical,validation,temperature,60,142.0,0.5570656322308508,0.7029830148332785,0.061686304977815555,0.9669425823125013,2.470065140099641,0.4836661616866599
30min,30,AR_DIRECT_RIDGE,statistical,test,temperature,60,350.0,0.5260506087570271,0.7434406505543635,-0.013892320065244752,0.9650806372770703,2.3874968328082726,0.45673770570180117
30min,30,AR_DIRECT_RIDGE,statistical,validation,temperature,120,142.0,0.9528714881185978,1.2099189445985599,0.16455813277266657,0.9030154089147278,4.208553378901591,0.8273202807241039
30min,30,AR_DIRECT_RIDGE,statistical,test,temperature,120,350.0,0.8876475131826745,1.2675416344069979,0.038396200003576485,0.8968151224368286,4.028968510734663,0.7706902756008802
30min,30,AR_DIRECT_RIDGE,statistical,validation,temperature,240,142.0,1.2391103845335005,1.6171553977910875,0.5542860836390306,0.8263875941032666,5.428851492711239,1.0758440817706734
30min,30,AR_DIRECT_RIDGE,statistical,test,temperature,240,350.0,1.1741459059942372,1.6371065512535317,0.0773150452621312,0.8363081402838759,5.224324220552124,1.0194393815646485
30min,30,AR_DIRECT_RIDGE,statistical,validation,temperature,480,142.0,1.287492865902865,1.7009860176011142,0.659799524109808,0.8285855286722836,5.558422179361648,1.1178516437218284
30min,30,AR_DIRECT_RIDGE,statistical,test,temperature,480,350.0,1.4986820330710748,1.9420895262467195,0.514386263959664,0.8120112344306423,6.574573588708738,1.3012143355917174
30min,30,AR_DIRECT_RIDGE,statistical,validation,relative_humidity,60,142.0,1.6362624633137153,2.077045321557444,-0.047966824176482424,0.9672476035200904,2.592280147336783,0.4483401685280205
30min,30,AR_DIRECT_RIDGE,statistical,test,relative_humidity,60,350.0,1.433132565598675,1.9916914513245685,-0.011572758321353445,0.9706143219667235,2.168500590250496,0.39268204850355604
30min,30,AR_DIRECT_RIDGE,statistical,validation,relative_humidity,120,142.0,2.9015178433395956,3.7662705332920163,-0.3091446893608687,0.8917677529113804,4.619969155273516,0.7950234317760071
30min,30,AR_DIRECT_RIDGE,statistical,test,relative_humidity,120,350.0,2.345185798549972,3.3215525143321187,-0.10896752456361251,0.9152873150450739,3.5624092162407064,0.6425870052791313
30min,30,AR_DIRECT_RIDGE,statistical,validation,relative_humidity,240,142.0,3.893116813427065,5.270247826550295,-1.3776936639999011,0.7933563325067143,6.145346195901439,1.0667241273116663
30min,30,AR_DIRECT_RIDGE,statistical,test,relative_humidity,240,350.0,2.958171124099653,4.216909338197177,-0.1300473037707264,0.8683375330546788,4.56798564441206,0.8105465779784752
30min,30,AR_DIRECT_RIDGE,statistical,validation,relative_humidity,480,142.0,3.8934494234680685,5.026194436638712,-1.283837371367935,0.833834350587088,6.398392020071976,1.0668152633275447
30min,30,AR_DIRECT_RIDGE,statistical,test,relative_humidity,480,350.0,3.6054906749277897,4.945718380795223,-0.9415672755680858,0.8469705527455231,5.8087737567888365,0.9879138176583643
30min,30,VAR_DIRECT_RIDGE,statistical,validation,temperature,60,142.0,0.8180342009421875,1.137450444621842,0.2500753548600007,0.9134545518756765,3.5324131492492796,0.7102492762184259
30min,30,VAR_DIRECT_RIDGE,statistical,test,temperature,60,350.0,0.7052611031795947,0.9511403193924066,0.08553963553484686,0.9428438608312096,3.1594786583872403,0.6123352636129163
30min,30,VAR_DIRECT_RIDGE,statistical,validation,temperature,120,142.0,1.1205962700613883,1.5161575293346328,0.3037612132171893,0.8477073866270788,4.83732407210589,0.9729454939994828
30min,30,VAR_DIRECT_RIDGE,statistical,test,temperature,120,350.0,0.94623171859935,1.3165033965513488,0.10647406085999245,0.8886896484564576,4.268028306497756,0.8215553732301735
30min,30,VAR_DIRECT_RIDGE,statistical,validation,temperature,240,142.0,1.303005863820254,1.726912929910842,0.573143759121754,0.8020214548362063,5.661372486354735,1.131320635030643
30min,30,VAR_DIRECT_RIDGE,statistical,test,temperature,240,350.0,1.2057158132159433,1.6448261071485006,0.10646220414355138,0.8347607667244218,5.320940864828723,1.0468496093138966
30min,30,VAR_DIRECT_RIDGE,statistical,validation,temperature,480,142.0,1.310727504568311,1.8018976381142924,0.6875579059579943,0.8076437825798692,5.589746243629354,1.1380248654237117
30min,30,VAR_DIRECT_RIDGE,statistical,test,temperature,480,350.0,1.422774675289238,1.8702601800857366,0.48908369835573456,0.8256598326269133,6.231575669461766,1.2353085997898317
30min,30,VAR_DIRECT_RIDGE,statistical,validation,relative_humidity,60,142.0,2.4347588483015157,3.116157728936432,-0.42061099591416573,0.9262792065897856,3.822407825332302,0.6671302537625358
30min,30,VAR_DIRECT_RIDGE,statistical,test,relative_humidity,60,350.0,1.490795748652573,2.079487341524891,-0.07114895555408808,0.9679665172006102,2.265750104244281,0.4084819105598489
30min,30,VAR_DIRECT_RIDGE,statistical,validation,relative_humidity,120,142.0,3.446022184025266,4.459103012437575,-0.6019894505281459,0.8482849511903562,5.421847814972567,0.9442190366014459
30min,30,VAR_DIRECT_RIDGE,statistical,test,relative_humidity,120,350.0,2.4301131124003437,3.4087304481917196,-0.09573482162143632,0.9107821978169606,3.680043679155203,0.6658573100486953
30min,30,VAR_DIRECT_RIDGE,statistical,validation,relative_humidity,240,142.0,3.971066838291811,5.148861938182338,-1.3454875417817294,0.8027656655313531,6.218741558318649,1.0880826367612126
30min,30,VAR_DIRECT_RIDGE,statistical,test,relative_humidity,240,350.0,3.075136910156964,4.26610168323468,-0.251105907241926,0.865247799582933,4.724153908629934,0.8425955074190163
30min,30,VAR_DIRECT_RIDGE,statistical,validation,relative_humidity,480,142.0,3.6829291358858476,5.015610130400409,-1.4291786960662067,0.8345334466250081,6.089801273542233,1.0091321572676313
30min,30,VAR_DIRECT_RIDGE,statistical,test,relative_humidity,480,350.0,3.675474327214687,4.968660379775418,-1.0779872992131652,0.84554752618641,5.979340682803877,1.0070895203124306
60min,60,AR_DIRECT_RIDGE,statistical,validation,temperature,60,58.0,0.5324294749132243,0.7094322808039523,0.043328066685263004,0.9697071999920068,2.340505799243351,0.47053750732160426
60min,60,AR_DIRECT_RIDGE,statistical,test,temperature,60,211.0,0.5853408102037923,0.7804193149810915,0.10224501043113547,0.9600460238366543,2.679359047186654,0.5172981939284814
60min,60,AR_DIRECT_RIDGE,statistical,validation,temperature,120,58.0,0.8860863238158396,1.1186973096901662,0.18092659643303968,0.9180626445099942,3.874988294984385,0.7830837129143191
60min,60,AR_DIRECT_RIDGE,statistical,test,temperature,120,211.0,0.9338370124977358,1.26060636703249,0.13136946047355294,0.8954234562943347,4.254498493136576,0.825283649401553
60min,60,AR_DIRECT_RIDGE,statistical,validation,temperature,240,58.0,1.3944536607537332,1.8470886104527267,0.8059822788012668,0.7538378262782228,6.227320901275173,1.2323561720798535
60min,60,AR_DIRECT_RIDGE,statistical,test,temperature,240,211.0,1.212015403077656,1.6353183045118664,0.12232294019019291,0.8365390984345904,5.365045946230724,1.0711253479956144
60min,60,AR_DIRECT_RIDGE,statistical,validation,temperature,480,58.0,1.4056731998417227,1.792332505084216,0.8714681677203765,0.8202430718125291,6.0738919170526815,1.2422715020991397
60min,60,AR_DIRECT_RIDGE,statistical,test,temperature,480,211.0,1.4141747099175528,1.89122484272163,0.373061386775563,0.8310688065093959,6.128262062255006,1.2497847588740443
60min,60,AR_DIRECT_RIDGE,statistical,validation,relative_humidity,60,58.0,1.7541340974656048,2.1955903021662633,-0.48312150519497254,0.9646971718878818,2.6813892269687556,0.48643485885280735
60min,60,AR_DIRECT_RIDGE,statistical,test,relative_humidity,60,211.0,1.1940934353664225,1.6243964614100628,-0.05575355391105575,0.9786142971507293,1.8061239328499001,0.3311312815415578
60min,60,AR_DIRECT_RIDGE,statistical,validation,relative_humidity,120,58.0,2.9605649396567166,3.7471899214237676,-0.5298715572420329,0.8905349816318466,4.651737159704887,0.8209873980713285
60min,60,AR_DIRECT_RIDGE,statistical,test,relative_humidity,120,211.0,2.131628238987027,3.0704837781727026,-0.15516938138881683,0.9240134881759761,3.2434446401094137,0.5911168838553658
60min,60,AR_DIRECT_RIDGE,statistical,validation,relative_humidity,240,58.0,4.7436053007413,6.242886698160019,-2.4055290652306978,0.6670922885231755,7.2948004195843446,1.3154381858566933
60min,60,AR_DIRECT_RIDGE,statistical,test,relative_humidity,240,211.0,2.8561145933577428,4.194486567910398,-0.2289324153872157,0.8717316727578515,4.572493105411218,0.7920225147522729
60min,60,AR_DIRECT_RIDGE,statistical,validation,relative_humidity,480,58.0,3.966593822482379,5.223871814395706,-1.8579917425062877,0.8256264309234326,6.487325616862721,1.0999669346564693
