resolution,architecture,candidate_id,seed,training_scope,epoch,loss,val_loss
30min,LSTM,1,2027,train_with_validation_monitoring,57,0.23343142867088318,0.18563415110111237
30min,LSTM,1,2027,train_with_validation_monitoring,58,0.2383485585451126,0.18403033912181854
30min,LSTM,1,2027,train_with_validation_monitoring,59,0.2314303070306778,0.1833014190196991
30min,LSTM,1,2027,train_with_validation_monitoring,60,0.21104560792446136,0.18214759230613708
30min,LSTM,1,2027,train_with_validation_monitoring,61,0.20238684117794037,0.18108151853084564
30min,LSTM,1,2027,train_with_validation_monitoring,62,0.23409894108772278,0.17981453239917755
30min,LSTM,1,2027,train_with_validation_monitoring,63,0.19540484249591827,0.17941300570964813
30min,LSTM,1,2027,train_with_validation_monitoring,64,0.23709417879581451,0.17968276143074036
30min,LSTM,1,2027,train_with_validation_monitoring,65,0.1994219869375229,0.17929482460021973
30min,LSTM,1,2027,train_with_validation_monitoring,66,0.21496368944644928,0.17704856395721436
30min,LSTM,1,2027,train_with_validation_monitoring,67,0.2237994372844696,0.17497938871383667
30min,LSTM,1,2027,train_with_validation_monitoring,68,0.2411528378725052,0.17460176348686218
30min,LSTM,1,2027,train_with_validation_monitoring,69,0.20370329916477203,0.17579330503940582
30min,LSTM,1,2027,train_with_validation_monitoring,70,0.19898447394371033,0.1742456555366516
30min,LSTM,1,2027,train_with_validation_monitoring,71,0.19085799157619476,0.17097924649715424
30min,LSTM,1,2027,train_with_validation_monitoring,72,0.20326383411884308,0.16699199378490448
30min,LSTM,1,2027,train_with_validation_monitoring,73,0.1784008890390396,0.16416341066360474
30min,LSTM,1,2027,train_with_validation_monitoring,74,0.1700008511543274,0.16303642094135284
30min,LSTM,1,2027,train_with_validation_monitoring,75,0.1925692856311798,0.16348899900913239
30min,LSTM,1,2027,train_with_validation_monitoring,76,0.1655169278383255,0.16350559890270233
30min,LSTM,1,2027,train_with_validation_monitoring,77,0.17263221740722656,0.16304969787597656
30min,LSTM,1,2027,train_with_validation_monitoring,78,0.18445245921611786,0.16257904469966888
30min,LSTM,1,2027,train_with_validation_monitoring,79,0.18854054808616638,0.16179989278316498
30min,LSTM,1,2027,train_with_validation_monitoring,80,0.1613083928823471,0.16181091964244843
30min,LSTM,1,2028,train_with_validation_monitoring,1,1.0374125242233276,0.7942221164703369
30min,LSTM,1,2028,train_with_validation_monitoring,2,0.9927475452423096,0.7821574211120605
30min,LSTM,1,2028,train_with_validation_monitoring,3,0.9637588858604431,0.7683293223381042
30min,LSTM,1,2028,train_with_validation_monitoring,4,0.9356473684310913,0.75411057472229
30min,LSTM,1,2028,train_with_validation_monitoring,5,0.9016669392585754,0.7396863102912903
30min,LSTM,1,2028,train_with_validation_monitoring,6,0.8793179392814636,0.7266508340835571
30min,LSTM,1,2028,train_with_validation_monitoring,7,0.8563128709793091,0.7155764102935791
30min,LSTM,1,2028,train_with_validation_monitoring,8,0.8486529588699341,0.7050527930259705
30min,LSTM,1,2028,train_with_validation_monitoring,9,0.8232472538948059,0.694193959236145
30min,LSTM,1,2028,train_with_validation_monitoring,10,0.7970547080039978,0.6831073760986328
30min,LSTM,1,2028,train_with_validation_monitoring,11,0.7714018225669861,0.6716707348823547
30min,LSTM,1,2028,train_with_validation_monitoring,12,0.7652429342269897,0.6602374315261841
30min,LSTM,1,2028,train_with_validation_monitoring,13,0.7068076729774475,0.648745596408844
30min,LSTM,1,2028,train_with_validation_monitoring,14,0.7165145874023438,0.6372665166854858
30min,LSTM,1,2028,train_with_validation_monitoring,15,0.7096344232559204,0.6257532238960266
30min,LSTM,1,2028,train_with_validation_monitoring,16,0.6456524729728699,0.6136675477027893
30min,LSTM,1,2028,train_with_validation_monitoring,17,0.6177173256874084,0.6011995077133179
30min,LSTM,1,2028,train_with_validation_monitoring,18,0.6127032041549683,0.5877996683120728
30min,LSTM,1,2028,train_with_validation_monitoring,19,0.5803873538970947,0.5727856755256653
30min,LSTM,1,2028,train_with_validation_monitoring,20,0.589739203453064,0.5564608573913574
30min,LSTM,1,2028,train_with_validation_monitoring,21,0.5446280837059021,0.5391426086425781
30min,LSTM,1,2028,train_with_validation_monitoring,22,0.5434170365333557,0.5207000970840454
30min,LSTM,1,2028,train_with_validation_monitoring,23,0.5538475513458252,0.4998621940612793
30min,LSTM,1,2028,train_with_validation_monitoring,24,0.44472646713256836,0.47880828380584717
30min,LSTM,1,2028,train_with_validation_monitoring,25,0.4456820785999298,0.4565637707710266
30min,LSTM,1,2028,train_with_validation_monitoring,26,0.43279585242271423,0.43236643075942993
30min,LSTM,1,2028,train_with_validation_monitoring,27,0.39834028482437134,0.4083125591278076
30min,LSTM,1,2028,train_with_validation_monitoring,28,0.4445149302482605,0.38496169447898865
30min,LSTM,1,2028,train_with_validation_monitoring,29,0.4164409339427948,0.3623656928539276
30min,LSTM,1,2028,train_with_validation_monitoring,30,0.38318362832069397,0.3415740430355072
30min,LSTM,1,2028,train_with_validation_monitoring,31,0.3565349578857422,0.32296493649482727
30min,LSTM,1,2028,train_with_validation_monitoring,32,0.34164392948150635,0.3070641756057739
30min,LSTM,1,2028,train_with_validation_monitoring,33,0.37398847937583923,0.29304781556129456
30min,LSTM,1,2028,train_with_validation_monitoring,34,0.3024740517139435,0.2802489697933197
30min,LSTM,1,2028,train_with_validation_monitoring,35,0.35155099630355835,0.2689347565174103
30min,LSTM,1,2028,train_with_validation_monitoring,36,0.3761977553367615,0.25815191864967346
30min,LSTM,1,2028,train_with_validation_monitoring,37,0.33189767599105835,0.25052410364151
30min,LSTM,1,2028,train_with_validation_monitoring,38,0.35340598225593567,0.24412205815315247
30min,LSTM,1,2028,train_with_validation_monitoring,39,0.3357100784778595,0.2389000952243805
30min,LSTM,1,2028,train_with_validation_monitoring,40,0.2955593764781952,0.23555277287960052
30min,LSTM,1,2028,train_with_validation_monitoring,41,0.28920963406562805,0.2313624918460846
30min,LSTM,1,2028,train_with_validation_monitoring,42,0.28249025344848633,0.2266499400138855
30min,LSTM,1,2028,train_with_validation_monitoring,43,0.2606685161590576,0.22252407670021057
30min,LSTM,1,2028,train_with_validation_monitoring,44,0.31237566471099854,0.2205049693584442
30min,LSTM,1,2028,train_with_validation_monitoring,45,0.2646673619747162,0.21980614960193634
30min,LSTM,1,2028,train_with_validation_monitoring,46,0.2607954740524292,0.21844908595085144
30min,LSTM,1,2028,train_with_validation_monitoring,47,0.27054065465927124,0.21756893396377563
30min,LSTM,1,2028,train_with_validation_monitoring,48,0.26208043098449707,0.21585752069950104
30min,LSTM,1,2028,train_with_validation_monitoring,49,0.2667163014411926,0.21126079559326172
30min,LSTM,1,2028,train_with_validation_monitoring,50,0.27214905619621277,0.2057102620601654
30min,LSTM,1,2028,train_with_validation_monitoring,51,0.2549351453781128,0.2006017416715622
30min,LSTM,1,2028,train_with_validation_monitoring,52,0.2111510932445526,0.19662843644618988
30min,LSTM,1,2028,train_with_validation_monitoring,53,0.22548389434814453,0.19353362917900085
30min,LSTM,1,2028,train_with_validation_monitoring,54,0.26094019412994385,0.19096435606479645
30min,LSTM,1,2028,train_with_validation_monitoring,55,0.2381872832775116,0.18917497992515564
30min,LSTM,1,2028,train_with_validation_monitoring,56,0.2477044314146042,0.18808840215206146
30min,LSTM,1,2028,train_with_validation_monitoring,57,0.22996415197849274,0.18719267845153809
30min,LSTM,1,2028,train_with_validation_monitoring,58,0.22045305371284485,0.18519705533981323
30min,LSTM,1,2028,train_with_validation_monitoring,59,0.1918177753686905,0.18234314024448395
30min,LSTM,1,2028,train_with_validation_monitoring,60,0.19647707045078278,0.17987240850925446
30min,LSTM,1,2028,train_with_validation_monitoring,61,0.20223411917686462,0.17764998972415924
30min,LSTM,1,2028,train_with_validation_monitoring,62,0.2303534597158432,0.17639008164405823
30min,LSTM,1,2028,train_with_validation_monitoring,63,0.23539631068706512,0.17635685205459595
30min,LSTM,1,2028,train_with_validation_monitoring,64,0.21833474934101105,0.17511029541492462
30min,LSTM,1,2028,train_with_validation_monitoring,65,0.23278309404850006,0.17240959405899048
30min,LSTM,1,2028,train_with_validation_monitoring,66,0.21326538920402527,0.1691998988389969
30min,LSTM,1,2028,train_with_validation_monitoring,67,0.19635674357414246,0.16546258330345154
30min,LSTM,1,2028,train_with_validation_monitoring,68,0.21372029185295105,0.16236118972301483
30min,LSTM,1,2028,train_with_validation_monitoring,69,0.1745467185974121,0.16242703795433044
30min,LSTM,1,2028,train_with_validation_monitoring,70,0.21336306631565094,0.16564403474330902
30min,LSTM,1,2028,train_with_validation_monitoring,71,0.19165672361850739,0.1692022681236267
30min,LSTM,1,2028,train_with_validation_monitoring,72,0.16878531873226166,0.17355330288410187
30min,LSTM,1,2028,train_with_validation_monitoring,73,0.21660764515399933,0.17063990235328674
30min,LSTM,1,2028,train_with_validation_monitoring,74,0.19087816774845123,0.16710659861564636
30min,LSTM,1,2028,train_with_validation_monitoring,75,0.20931410789489746,0.1629600077867508
30min,LSTM,1,2028,train_with_validation_monitoring,76,0.16266697645187378,0.15970651805400848
30min,LSTM,1,2028,train_with_validation_monitoring,77,0.18678432703018188,0.1573997437953949
30min,LSTM,1,2028,train_with_validation_monitoring,78,0.19169694185256958,0.1559433937072754
30min,LSTM,1,2028,train_with_validation_monitoring,79,0.1978069692850113,0.15498235821723938
30min,LSTM,1,2028,train_with_validation_monitoring,80,0.2368713915348053,0.15482693910598755
30min,LSTM,2,2026,train_with_validation_monitoring,1,1.1274333000183105,0.8738048672676086
30min,LSTM,2,2026,train_with_validation_monitoring,2,1.0863875150680542,0.8470615744590759
30min,LSTM,2,2026,train_with_validation_monitoring,3,1.075793743133545,0.822077751159668
30min,LSTM,2,2026,train_with_validation_monitoring,4,1.0477668046951294,0.7986905574798584
30min,LSTM,2,2026,train_with_validation_monitoring,5,0.9979737997055054,0.7772840857505798
30min,LSTM,2,2026,train_with_validation_monitoring,6,0.9928535223007202,0.7573768496513367
30min,LSTM,2,2026,train_with_validation_monitoring,7,0.9821415543556213,0.7387198209762573
30min,LSTM,2,2026,train_with_validation_monitoring,8,0.9600416421890259,0.7213252186775208
30min,LSTM,2,2026,train_with_validation_monitoring,9,0.9320805072784424,0.7056114077568054
30min,LSTM,2,2026,train_with_validation_monitoring,10,0.9155761003494263,0.6912659406661987
30min,LSTM,2,2026,train_with_validation_monitoring,11,0.8951572179794312,0.678715169429779
30min,LSTM,2,2026,train_with_validation_monitoring,12,0.8811901807785034,0.6676179766654968
30min,LSTM,2,2026,train_with_validation_monitoring,13,0.8505220413208008,0.6564916968345642
30min,LSTM,2,2026,train_with_validation_monitoring,14,0.8539528250694275,0.6452930569648743
30min,LSTM,2,2026,train_with_validation_monitoring,15,0.8029509782791138,0.6348912119865417
30min,LSTM,2,2026,train_with_validation_monitoring,16,0.7919803857803345,0.6248564720153809
30min,LSTM,2,2026,train_with_validation_monitoring,17,0.7908156514167786,0.614933967590332
30min,LSTM,2,2026,train_with_validation_monitoring,18,0.7552143931388855,0.6047902703285217
30min,LSTM,2,2026,train_with_validation_monitoring,19,0.7497408986091614,0.5943936705589294
30min,LSTM,2,2026,train_with_validation_monitoring,20,0.7192184925079346,0.5840572118759155
30min,LSTM,2,2026,train_with_validation_monitoring,21,0.7217844724655151,0.5732954144477844
30min,LSTM,2,2026,train_with_validation_monitoring,22,0.706065833568573,0.5622645616531372
30min,LSTM,2,2026,train_with_validation_monitoring,23,0.6842756867408752,0.5508133172988892
30min,LSTM,2,2026,train_with_validation_monitoring,24,0.6522850394248962,0.5386714339256287
30min,LSTM,2,2026,train_with_validation_monitoring,25,0.642157793045044,0.5262593626976013
30min,LSTM,2,2026,train_with_validation_monitoring,26,0.5934781432151794,0.5133612155914307
30min,LSTM,2,2026,train_with_validation_monitoring,27,0.6355587244033813,0.49976930022239685
30min,LSTM,2,2026,train_with_validation_monitoring,28,0.6028827428817749,0.4854917526245117
30min,LSTM,2,2026,train_with_validation_monitoring,29,0.5858323574066162,0.46999070048332214
30min,LSTM,2,2026,train_with_validation_monitoring,30,0.5989782214164734,0.45532286167144775
30min,LSTM,2,2026,train_with_validation_monitoring,31,0.556673526763916,0.4399452805519104
30min,LSTM,2,2026,train_with_validation_monitoring,32,0.5506530404090881,0.42404884099960327
30min,LSTM,2,2026,train_with_validation_monitoring,33,0.524821400642395,0.407061368227005
30min,LSTM,2,2026,train_with_validation_monitoring,34,0.5271720886230469,0.3904503583908081
30min,LSTM,2,2026,train_with_validation_monitoring,35,0.5213032364845276,0.3748232424259186
30min,LSTM,2,2026,train_with_validation_monitoring,36,0.48801371455192566,0.36060789227485657
30min,LSTM,2,2026,train_with_validation_monitoring,37,0.44217827916145325,0.34755030274391174
30min,LSTM,2,2026,train_with_validation_monitoring,38,0.41600748896598816,0.3363731801509857
30min,LSTM,2,2026,train_with_validation_monitoring,39,0.47463974356651306,0.3263198733329773
30min,LSTM,2,2026,train_with_validation_monitoring,40,0.45521000027656555,0.3172309100627899
30min,LSTM,2,2026,train_with_validation_monitoring,41,0.4175504148006439,0.30877700448036194
30min,LSTM,2,2026,train_with_validation_monitoring,42,0.42781001329421997,0.3009313941001892
30min,LSTM,2,2026,train_with_validation_monitoring,43,0.4338940978050232,0.29395347833633423
30min,LSTM,2,2026,train_with_validation_monitoring,44,0.3901650309562683,0.2869138717651367
30min,LSTM,2,2026,train_with_validation_monitoring,45,0.3695859909057617,0.27954086661338806
30min,LSTM,2,2026,train_with_validation_monitoring,46,0.43057161569595337,0.27261868119239807
30min,LSTM,2,2026,train_with_validation_monitoring,47,0.3972213566303253,0.26651155948638916
30min,LSTM,2,2026,train_with_validation_monitoring,48,0.33262330293655396,0.26098504662513733
30min,LSTM,2,2026,train_with_validation_monitoring,49,0.34517794847488403,0.2555205523967743
30min,LSTM,2,2026,train_with_validation_monitoring,50,0.3709790110588074,0.24999134242534637
30min,LSTM,2,2026,train_with_validation_monitoring,51,0.3634685277938843,0.24487201869487762
30min,LSTM,2,2026,train_with_validation_monitoring,52,0.3230226933956146,0.24018634855747223
30min,LSTM,2,2026,train_with_validation_monitoring,53,0.3009888827800751,0.23621435463428497
30min,LSTM,2,2026,train_with_validation_monitoring,54,0.35489559173583984,0.23181310296058655
30min,LSTM,2,2026,train_with_validation_monitoring,55,0.3391692042350769,0.2273222953081131
30min,LSTM,2,2026,train_with_validation_monitoring,56,0.311631977558136,0.22356660664081573
30min,LSTM,2,2026,train_with_validation_monitoring,57,0.3192703425884247,0.22067441046237946
30min,LSTM,2,2026,train_with_validation_monitoring,58,0.3145768940448761,0.2180395871400833
30min,LSTM,2,2026,train_with_validation_monitoring,59,0.292859822511673,0.2173873484134674
30min,LSTM,2,2026,train_with_validation_monitoring,60,0.32059749960899353,0.2149776667356491
30min,LSTM,2,2026,train_with_validation_monitoring,61,0.3141830265522003,0.21212318539619446
30min,LSTM,2,2026,train_with_validation_monitoring,62,0.3152359426021576,0.20895597338676453
30min,LSTM,2,2026,train_with_validation_monitoring,63,0.3059500753879547,0.20531322062015533
30min,LSTM,2,2026,train_with_validation_monitoring,64,0.2957976460456848,0.20065757632255554
30min,LSTM,2,2026,train_with_validation_monitoring,65,0.3196338415145874,0.19577662646770477
30min,LSTM,2,2026,train_with_validation_monitoring,66,0.25274458527565,0.191228449344635
30min,LSTM,2,2026,train_with_validation_monitoring,67,0.27139419317245483,0.18692916631698608
30min,LSTM,2,2026,train_with_validation_monitoring,68,0.2535298764705658,0.18378962576389313
30min,LSTM,2,2026,train_with_validation_monitoring,69,0.3120259642601013,0.1811872273683548
30min,LSTM,2,2026,train_with_validation_monitoring,70,0.2566601634025574,0.17883232235908508
30min,LSTM,2,2026,train_with_validation_monitoring,71,0.22185379266738892,0.17663273215293884
30min,LSTM,2,2026,train_with_validation_monitoring,72,0.25534823536872864,0.1729917973279953
30min,LSTM,2,2026,train_with_validation_monitoring,73,0.2795563340187073,0.17003899812698364
30min,LSTM,2,2026,train_with_validation_monitoring,74,0.23080481588840485,0.1682739108800888
30min,LSTM,2,2026,train_with_validation_monitoring,75,0.2811528444290161,0.1673712283372879
30min,LSTM,2,2026,train_with_validation_monitoring,76,0.2627343535423279,0.16729246079921722
30min,LSTM,2,2026,train_with_validation_monitoring,77,0.2611905038356781,0.1670946329832077
30min,LSTM,2,2026,train_with_validation_monitoring,78,0.3120275139808655,0.16759347915649414
30min,LSTM,2,2026,train_with_validation_monitoring,79,0.29176199436187744,0.16725580394268036
30min,LSTM,2,2026,train_with_validation_monitoring,80,0.2274600863456726,0.16551873087882996
30min,LSTM,2,2027,train_with_validation_monitoring,1,1.0356229543685913,0.8469055891036987
30min,LSTM,2,2027,train_with_validation_monitoring,2,1.0278363227844238,0.8289279937744141
30min,LSTM,2,2027,train_with_validation_monitoring,3,1.0062124729156494,0.8129615187644958
30min,LSTM,2,2027,train_with_validation_monitoring,4,0.9854065179824829,0.7980856895446777
30min,LSTM,2,2027,train_with_validation_monitoring,5,0.9749218225479126,0.7837136387825012
30min,LSTM,2,2027,train_with_validation_monitoring,6,0.9365845322608948,0.7701159715652466
30min,LSTM,2,2027,train_with_validation_monitoring,7,0.9363868236541748,0.7573548555374146
30min,LSTM,2,2027,train_with_validation_monitoring,8,0.9365603923797607,0.7448699474334717
30min,LSTM,2,2027,train_with_validation_monitoring,9,0.9045554399490356,0.732662558555603
30min,LSTM,2,2027,train_with_validation_monitoring,10,0.8837071657180786,0.7209740281105042
30min,LSTM,2,2027,train_with_validation_monitoring,11,0.8806875944137573,0.7095683217048645
30min,LSTM,2,2027,train_with_validation_monitoring,12,0.8543583750724792,0.6983306407928467
30min,LSTM,2,2027,train_with_validation_monitoring,13,0.8374671936035156,0.6871053576469421
30min,LSTM,2,2027,train_with_validation_monitoring,14,0.8237254619598389,0.6760501265525818
30min,LSTM,2,2027,train_with_validation_monitoring,15,0.8056327104568481,0.6654174327850342
30min,LSTM,2,2027,train_with_validation_monitoring,16,0.8060754537582397,0.6550233364105225
30min,LSTM,2,2027,train_with_validation_monitoring,17,0.8052167296409607,0.6452628374099731
30min,LSTM,2,2027,train_with_validation_monitoring,18,0.7808528542518616,0.6359317898750305
30min,LSTM,2,2027,train_with_validation_monitoring,19,0.7834961414337158,0.6266898512840271
30min,LSTM,2,2027,train_with_validation_monitoring,20,0.7500174045562744,0.6174668073654175
30min,LSTM,2,2027,train_with_validation_monitoring,21,0.7383466958999634,0.6084277629852295
30min,LSTM,2,2027,train_with_validation_monitoring,22,0.7349988222122192,0.5995299220085144
30min,LSTM,2,2027,train_with_validation_monitoring,23,0.7117016315460205,0.5906724333763123
30min,LSTM,2,2027,train_with_validation_monitoring,24,0.7207452058792114,0.5820145606994629
30min,LSTM,2,2027,train_with_validation_monitoring,25,0.675796627998352,0.5733968019485474
30min,LSTM,2,2027,train_with_validation_monitoring,26,0.6675822734832764,0.5647702217102051
30min,LSTM,2,2027,train_with_validation_monitoring,27,0.6726659536361694,0.555802583694458
30min,LSTM,2,2027,train_with_validation_monitoring,28,0.6429121494293213,0.5469668507575989
30min,LSTM,2,2027,train_with_validation_monitoring,29,0.6252302527427673,0.5380128026008606
30min,LSTM,2,2027,train_with_validation_monitoring,30,0.6234952211380005,0.5286834239959717
30min,LSTM,2,2027,train_with_validation_monitoring,31,0.6037957668304443,0.5186424255371094
30min,LSTM,2,2027,train_with_validation_monitoring,32,0.5986781716346741,0.5084106922149658
30min,LSTM,2,2027,train_with_validation_monitoring,33,0.5889677405357361,0.4987639784812927
30min,LSTM,2,2027,train_with_validation_monitoring,34,0.5449727773666382,0.4888851046562195
30min,LSTM,2,2027,train_with_validation_monitoring,35,0.5407453179359436,0.4784211218357086
30min,LSTM,2,2027,train_with_validation_monitoring,36,0.5322369933128357,0.46747341752052307
30min,LSTM,2,2027,train_with_validation_monitoring,37,0.5038931369781494,0.45596736669540405
30min,LSTM,2,2027,train_with_validation_monitoring,38,0.47045862674713135,0.4439488351345062
30min,LSTM,2,2027,train_with_validation_monitoring,39,0.47492775321006775,0.4309959411621094
30min,LSTM,2,2027,train_with_validation_monitoring,40,0.5205350518226624,0.4165758490562439
30min,LSTM,2,2027,train_with_validation_monitoring,41,0.4635288417339325,0.4021714925765991
30min,LSTM,2,2027,train_with_validation_monitoring,42,0.4396640956401825,0.3867747187614441
30min,LSTM,2,2027,train_with_validation_monitoring,43,0.43648549914360046,0.3706042468547821
30min,LSTM,2,2027,train_with_validation_monitoring,44,0.427451491355896,0.3539976179599762
30min,LSTM,2,2027,train_with_validation_monitoring,45,0.42258819937705994,0.33702316880226135
30min,LSTM,2,2027,train_with_validation_monitoring,46,0.4133799374103546,0.32219600677490234
30min,LSTM,2,2027,train_with_validation_monitoring,47,0.3935547471046448,0.30921515822410583
30min,LSTM,2,2027,train_with_validation_monitoring,48,0.3466143310070038,0.29775577783584595
30min,LSTM,2,2027,train_with_validation_monitoring,49,0.37793347239494324,0.2887849807739258
30min,LSTM,2,2027,train_with_validation_monitoring,50,0.33096498250961304,0.2799999415874481
30min,LSTM,2,2027,train_with_validation_monitoring,51,0.33046865463256836,0.27162691950798035
30min,LSTM,2,2027,train_with_validation_monitoring,52,0.35506880283355713,0.26094791293144226
30min,LSTM,2,2027,train_with_validation_monitoring,53,0.3407084345817566,0.2485094964504242
30min,LSTM,2,2027,train_with_validation_monitoring,54,0.3268468677997589,0.23766568303108215
30min,LSTM,2,2027,train_with_validation_monitoring,55,0.3642042279243469,0.22726571559906006
30min,LSTM,2,2027,train_with_validation_monitoring,56,0.3048917353153229,0.21756601333618164
30min,LSTM,2,2027,train_with_validation_monitoring,57,0.3329962491989136,0.20892663300037384
30min,LSTM,2,2027,train_with_validation_monitoring,58,0.31329265236854553,0.20353522896766663
30min,LSTM,2,2027,train_with_validation_monitoring,59,0.32564985752105713,0.20092864334583282
30min,LSTM,2,2027,train_with_validation_monitoring,60,0.27528780698776245,0.19884607195854187
30min,LSTM,2,2027,train_with_validation_monitoring,61,0.25445133447647095,0.19819824397563934
30min,LSTM,2,2027,train_with_validation_monitoring,62,0.2910160720348358,0.1966051608324051
30min,LSTM,2,2027,train_with_validation_monitoring,63,0.2683045268058777,0.19135086238384247
30min,LSTM,2,2027,train_with_validation_monitoring,64,0.30644142627716064,0.1830308437347412
30min,LSTM,2,2027,train_with_validation_monitoring,65,0.30583494901657104,0.1756918728351593
30min,LSTM,2,2027,train_with_validation_monitoring,66,0.27613237500190735,0.17044928669929504
30min,LSTM,2,2027,train_with_validation_monitoring,67,0.298168808221817,0.16755498945713043
30min,LSTM,2,2027,train_with_validation_monitoring,68,0.29982131719589233,0.1664315015077591
30min,LSTM,2,2027,train_with_validation_monitoring,69,0.25340011715888977,0.16522403061389923
30min,LSTM,2,2027,train_with_validation_monitoring,70,0.25993677973747253,0.16303704679012299
30min,LSTM,2,2027,train_with_validation_monitoring,71,0.2891199290752411,0.16056658327579498
30min,LSTM,2,2027,train_with_validation_monitoring,72,0.2684059739112854,0.15922236442565918
30min,LSTM,2,2027,train_with_validation_monitoring,73,0.2733691930770874,0.1570616364479065
30min,LSTM,2,2027,train_with_validation_monitoring,74,0.259656697511673,0.15400873124599457
30min,LSTM,2,2027,train_with_validation_monitoring,75,0.2292797714471817,0.15315067768096924
30min,LSTM,2,2027,train_with_validation_monitoring,76,0.2812213599681854,0.15466873347759247
30min,LSTM,2,2027,train_with_validation_monitoring,77,0.23426426947116852,0.1579662263393402
30min,LSTM,2,2027,train_with_validation_monitoring,78,0.2627996802330017,0.1588207632303238
30min,LSTM,2,2027,train_with_validation_monitoring,79,0.19547873735427856,0.15706495940685272
30min,LSTM,2,2027,train_with_validation_monitoring,80,0.25224021077156067,0.15494871139526367
30min,LSTM,2,2028,train_with_validation_monitoring,1,1.0204987525939941,0.7294480204582214
30min,LSTM,2,2028,train_with_validation_monitoring,2,1.005240559577942,0.7108795642852783
30min,LSTM,2,2028,train_with_validation_monitoring,3,0.9491672515869141,0.6933555006980896
30min,LSTM,2,2028,train_with_validation_monitoring,4,0.9407914876937866,0.6779013872146606
30min,LSTM,2,2028,train_with_validation_monitoring,5,0.9141906499862671,0.6636843085289001
30min,LSTM,2,2028,train_with_validation_monitoring,6,0.8962395787239075,0.6504719853401184
30min,LSTM,2,2028,train_with_validation_monitoring,7,0.8733859658241272,0.6384704113006592
30min,LSTM,2,2028,train_with_validation_monitoring,8,0.8549619913101196,0.6272606253623962
30min,LSTM,2,2028,train_with_validation_monitoring,9,0.8463294506072998,0.616873025894165
30min,LSTM,2,2028,train_with_validation_monitoring,10,0.8485965728759766,0.6072437167167664
30min,LSTM,2,2028,train_with_validation_monitoring,11,0.8082287311553955,0.5983557105064392
30min,LSTM,2,2028,train_with_validation_monitoring,12,0.806298017501831,0.5898261666297913
30min,LSTM,2,2028,train_with_validation_monitoring,13,0.7636916041374207,0.5816601514816284
30min,LSTM,2,2028,train_with_validation_monitoring,14,0.7413256764411926,0.5737205743789673
30min,LSTM,2,2028,train_with_validation_monitoring,15,0.7375413179397583,0.565717339515686
30min,LSTM,2,2028,train_with_validation_monitoring,16,0.7215477824211121,0.5576431155204773
30min,LSTM,2,2028,train_with_validation_monitoring,17,0.7219696044921875,0.5498071312904358
30min,LSTM,2,2028,train_with_validation_monitoring,18,0.6910431385040283,0.5416234135627747
30min,LSTM,2,2028,train_with_validation_monitoring,19,0.6804630756378174,0.5334064364433289
30min,LSTM,2,2028,train_with_validation_monitoring,20,0.6875070929527283,0.5249401926994324
30min,LSTM,2,2028,train_with_validation_monitoring,21,0.6719659566879272,0.5163735151290894
30min,LSTM,2,2028,train_with_validation_monitoring,22,0.6158561706542969,0.5071883201599121
30min,LSTM,2,2028,train_with_validation_monitoring,23,0.6072376370429993,0.49789154529571533
30min,LSTM,2,2028,train_with_validation_monitoring,24,0.6138028502464294,0.4887232780456543
30min,LSTM,2,2028,train_with_validation_monitoring,25,0.5920814275741577,0.47969570755958557
30min,LSTM,2,2028,train_with_validation_monitoring,26,0.6144258975982666,0.46962007880210876
30min,LSTM,2,2028,train_with_validation_monitoring,27,0.5266526937484741,0.4588594436645508
30min,LSTM,2,2028,train_with_validation_monitoring,28,0.5763574838638306,0.44746193289756775
30min,LSTM,2,2028,train_with_validation_monitoring,29,0.5126998424530029,0.4351523816585541
30min,LSTM,2,2028,train_with_validation_monitoring,30,0.5449385046958923,0.42243191599845886
30min,LSTM,2,2028,train_with_validation_monitoring,31,0.492233008146286,0.4092198610305786
30min,LSTM,2,2028,train_with_validation_monitoring,32,0.4709867238998413,0.3968491852283478
30min,LSTM,2,2028,train_with_validation_monitoring,33,0.5108401775360107,0.38446223735809326
30min,LSTM,2,2028,train_with_validation_monitoring,34,0.4891141653060913,0.3726271688938141
30min,LSTM,2,2028,train_with_validation_monitoring,35,0.4803021252155304,0.36085203289985657
30min,LSTM,2,2028,train_with_validation_monitoring,36,0.4554648697376251,0.3492351472377777
30min,LSTM,2,2028,train_with_validation_monitoring,37,0.4653134047985077,0.3380093276500702
30min,LSTM,2,2028,train_with_validation_monitoring,38,0.44775956869125366,0.3272981345653534
30min,LSTM,2,2028,train_with_validation_monitoring,39,0.4349214434623718,0.3171161711215973
30min,LSTM,2,2028,train_with_validation_monitoring,40,0.45299404859542847,0.3076312243938446
30min,LSTM,2,2028,train_with_validation_monitoring,41,0.3842994272708893,0.2985456883907318
30min,LSTM,2,2028,train_with_validation_monitoring,42,0.38647034764289856,0.2896226942539215
30min,LSTM,2,2028,train_with_validation_monitoring,43,0.4294407069683075,0.2813051640987396
30min,LSTM,2,2028,train_with_validation_monitoring,44,0.425080806016922,0.27365753054618835
30min,LSTM,2,2028,train_with_validation_monitoring,45,0.41802436113357544,0.26687824726104736
30min,LSTM,2,2028,train_with_validation_monitoring,46,0.376637727022171,0.26067104935646057
30min,LSTM,2,2028,train_with_validation_monitoring,47,0.35578155517578125,0.2559349834918976
