timestamp,temp_sht31_raw,rh_sht31_raw,temp_bme280_raw,rh_bme280_raw,pressure_bme280_raw,temp_sht31_clean,rh_sht31_clean,temp_bme280_clean,rh_bme280_clean,pressure_bme280_clean,records_in_bin,empty_bin_flag,multi_record_bin_flag,duplicate_timestamp_aggregated_flag,rh_bme280_saturated_flag,temp_sht31_observed_flag,rh_sht31_observed_flag,temp_bme280_observed_flag,rh_bme280_observed_flag,pressure_bme280_observed_flag,temp_sht31_interpolated_flag,rh_sht31_interpolated_flag,temp_bme280_interpolated_flag,rh_bme280_interpolated_flag,pressure_bme280_interpolated_flag,temp_sht31_available_after_qc_flag,rh_sht31_available_after_qc_flag,temp_bme280_available_after_qc_flag,rh_bme280_available_after_qc_flag,pressure_bme280_available_after_qc_flag,target_pair_observed_flag,target_pair_interpolated_flag,target_pair_available_flag,quality_status,temp_sht31_clean_step_review_flag,rh_sht31_clean_step_review_flag,temp_bme280_clean_step_review_flag,pressure_bme280_clean_step_review_flag
2026-04-04 07:28:00,,,,,,,,,,,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,target_missing,False,False,False,False
2026-04-04 07:32:00,,,,,,,,,,,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,target_missing,False,False,False,False
2026-04-04 07:36:00,22.17,74.1,22.03,71.19,958.76,22.17,74.1,22.03,71.19,958.76,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 07:40:00,22.43,73.98,22.25,70.57,958.72,22.43,73.98,22.25,70.57,958.72,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 07:44:00,22.63,73.07,22.45,70.13,958.76,22.63,73.07,22.45,70.13,958.76,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 07:48:00,22.9,72.39,22.7,69.53,958.79,22.9,72.39,22.7,69.53,958.79,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 07:52:00,23.2,70.66,23.0,68.16,958.73,23.2,70.66,23.0,68.16,958.73,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 07:56:00,23.49,68.62,23.25,66.05,958.71,23.49,68.62,23.25,66.05,958.71,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 08:00:00,23.82,68.57,23.56,65.61,958.73,23.82,68.57,23.56,65.61,958.73,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 08:04:00,24.16,66.34,23.9,63.74,958.82,24.16,66.34,23.9,63.74,958.82,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 08:08:00,24.49,65.54,24.28,63.13,958.8,24.49,65.54,24.28,63.13,958.8,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 08:12:00,24.88,63.02,24.66,60.55,958.78,24.88,63.02,24.66,60.55,958.78,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 08:16:00,,,,,,25.32,61.755,25.119999999999997,,958.8050000000001,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-04-04 08:20:00,25.76,60.49,25.58,57.59,958.83,25.76,60.49,25.58,57.59,958.83,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 08:24:00,26.11,60.35,25.89,57.61,958.82,26.11,60.35,25.89,57.61,958.82,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 08:28:00,26.51,60.46,26.28,57.74,958.88,26.51,60.46,26.28,57.74,958.88,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 08:32:00,27.08,58.46,26.84,56.22,958.85,27.08,58.46,26.84,56.22,958.85,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 08:36:00,27.45,56.57,27.24,54.21,958.81,27.45,56.57,27.24,54.21,958.81,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 08:40:00,27.85,55.12,27.61,52.71,958.85,27.85,55.12,27.61,52.71,958.85,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 08:44:00,28.27,54.66,28.07,52.1,958.83,28.27,54.66,28.07,52.1,958.83,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 08:48:00,28.75,52.77,28.55,50.27,958.87,28.75,52.77,28.55,50.27,958.87,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 08:52:00,,,,,,29.3,51.66,29.095,,958.86,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-04-04 08:56:00,29.85,50.55,29.64,48.18,958.85,29.85,50.55,29.64,48.18,958.85,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 09:00:00,,,,,,30.145000000000003,50.0,29.935000000000002,,958.855,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-04-04 09:04:00,30.44,49.45,30.23,46.93,958.86,30.44,49.45,30.23,46.93,958.86,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 09:08:00,31.05,48.13,30.81,45.58,958.89,31.05,48.13,30.81,45.58,958.89,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 09:12:00,,,,,,31.75,46.31,31.515,,958.905,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-04-04 09:16:00,32.45,44.49,32.22,42.02,958.92,32.45,44.49,32.22,42.02,958.92,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 09:20:00,33.35,42.91,33.13,40.53,958.9,33.35,42.91,33.13,40.53,958.9,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 09:24:00,34.12,40.71,33.88,38.44,958.87,34.12,40.71,33.88,38.44,958.87,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 09:28:00,34.71,40.81,34.44,38.4,958.84,34.71,40.81,34.44,38.4,958.84,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 09:32:00,34.99,39.69,34.9,37.14,958.83,34.99,39.69,34.9,37.14,958.83,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 09:36:00,35.61,39.11,35.38,36.76,958.8,35.61,39.11,35.38,36.76,958.8,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 09:40:00,36.09,38.29,35.88,35.96,958.82,36.09,38.29,35.88,35.96,958.82,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 09:44:00,36.55,37.56,36.36,35.1,958.8,36.55,37.56,36.36,35.1,958.8,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 09:48:00,36.84,36.87,36.68,34.49,958.75,36.84,36.87,36.68,34.49,958.75,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 09:52:00,37.18,36.48,37.07,34.09,958.77,37.18,36.48,37.07,34.09,958.77,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 09:56:00,37.44,36.37,37.33,33.75,958.73,37.44,36.37,37.33,33.75,958.73,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 10:00:00,36.05,37.57,36.5,34.26,958.67,36.05,37.57,36.5,34.26,958.67,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 10:04:00,35.86,37.87,36.21,34.58,958.67,35.86,37.87,36.21,34.58,958.67,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 10:08:00,35.76,38.08,36.15,34.77,958.65,35.76,38.08,36.15,34.77,958.65,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 10:12:00,35.91,38.19,36.17,34.96,958.59,35.91,38.19,36.17,34.96,958.59,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 10:16:00,36.2,37.92,36.38,34.8,958.48,36.2,37.92,36.38,34.8,958.48,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 10:20:00,36.51,37.42,36.68,34.37,958.43,36.51,37.42,36.68,34.37,958.43,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 10:24:00,36.22,36.95,36.67,33.7,958.31,36.22,36.95,36.67,33.7,958.31,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 10:28:00,,,,,,36.266666666666666,36.75333333333334,36.77333333333333,,958.2533333333333,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-04-04 10:32:00,,,,,,36.31333333333333,36.556666666666665,36.876666666666665,,958.1966666666666,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-04-04 10:36:00,36.36,36.36,36.98,32.94,958.14,36.36,36.36,36.98,32.94,958.14,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 10:40:00,36.79,36.36,37.13,33.08,958.08,36.79,36.36,37.13,33.08,958.08,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 10:44:00,,,,,,36.83,36.504999999999995,37.2,,958.06,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-04-04 10:48:00,36.87,36.65,37.27,33.3,958.04,36.87,36.65,37.27,33.3,958.04,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 10:52:00,36.73,36.61,37.27,33.17,957.94,36.73,36.61,37.27,33.17,957.94,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 10:56:00,37.2,36.21,37.54,33.04,957.95,37.2,36.21,37.54,33.04,957.95,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 11:00:00,,,,,,37.41,35.875,37.8,,957.85,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-04-04 11:04:00,37.62,35.54,38.06,32.41,957.75,37.62,35.54,38.06,32.41,957.75,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 11:08:00,37.23,36.32,37.69,32.97,957.72,37.23,36.32,37.69,32.97,957.72,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 11:12:00,37.33,36.51,37.61,33.3,957.65,37.33,36.51,37.61,33.3,957.65,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 11:16:00,37.66,36.18,37.85,33.14,957.62,37.66,36.18,37.85,33.14,957.62,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 11:20:00,37.27,36.94,37.57,33.68,957.51,37.27,36.94,37.57,33.68,957.51,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 11:24:00,37.17,37.0,37.55,33.68,957.46,37.17,37.0,37.55,33.68,957.46,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 11:28:00,,,,,,37.31666666666667,36.79333333333334,37.69333333333333,,957.3966666666666,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-04-04 11:32:00,,,,,,37.46333333333333,36.586666666666666,37.836666666666666,,957.3333333333334,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-04-04 11:36:00,37.61,36.38,37.98,33.11,957.27,37.61,36.38,37.98,33.11,957.27,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 11:40:00,38.05,36.14,38.27,33.0,957.21,38.05,36.14,38.27,33.0,957.21,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 11:44:00,37.58,36.61,37.99,33.22,957.18,37.58,36.61,37.99,33.22,957.18,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 11:48:00,37.64,36.74,37.93,33.46,957.11,37.64,36.74,37.93,33.46,957.11,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 11:52:00,37.52,36.89,37.89,33.52,957.02,37.52,36.89,37.89,33.52,957.02,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 11:56:00,,,,,,37.38,37.185,37.754999999999995,,956.95,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-04-04 12:00:00,37.24,37.48,37.62,34.04,956.88,37.24,37.48,37.62,34.04,956.88,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 12:04:00,37.17,37.62,37.47,34.3,956.85,37.17,37.62,37.47,34.3,956.85,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 12:08:00,37.08,37.7,37.4,34.41,956.79,37.08,37.7,37.4,34.41,956.79,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 12:12:00,37.24,37.74,37.45,34.61,956.73,37.24,37.74,37.45,34.61,956.73,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 12:16:00,37.21,38.03,37.42,34.83,956.75,37.21,38.03,37.42,34.83,956.75,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 12:20:00,36.97,38.0,37.3,34.58,956.66,36.97,38.0,37.3,34.58,956.66,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 12:24:00,36.98,37.74,37.32,34.51,956.56,36.98,37.74,37.32,34.51,956.56,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 12:28:00,36.75,38.23,37.08,34.86,956.61,36.75,38.23,37.08,34.86,956.61,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 12:32:00,36.51,38.75,36.88,35.31,956.39,36.51,38.75,36.88,35.31,956.39,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 12:36:00,,,,,,36.364999999999995,38.915,36.71,,956.355,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-04-04 12:40:00,36.22,39.08,36.54,35.75,956.32,36.22,39.08,36.54,35.75,956.32,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 12:44:00,,,,,,35.92333333333333,39.65,36.24666666666666,,956.26,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-04-04 12:48:00,,,,,,35.626666666666665,40.22,35.95333333333333,,956.2,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-04-04 12:52:00,35.33,40.79,35.66,37.29,956.14,35.33,40.79,35.66,37.29,956.14,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 12:56:00,34.95,41.15,35.35,37.57,956.04,34.95,41.15,35.35,37.57,956.04,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 13:00:00,34.87,41.54,35.17,38.03,956.06,34.87,41.54,35.17,38.03,956.06,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 13:04:00,34.71,41.8,34.99,38.32,956.1,34.71,41.8,34.99,38.32,956.1,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 13:08:00,34.56,42.2,34.79,38.81,955.98,34.56,42.2,34.79,38.81,955.98,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 13:12:00,34.8,42.14,34.97,38.79,955.93,34.8,42.14,34.97,38.79,955.93,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 13:16:00,34.8,41.75,35.01,38.45,955.9,34.8,41.75,35.01,38.45,955.9,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 13:20:00,34.13,41.96,34.67,38.17,955.77,34.13,41.96,34.67,38.17,955.77,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 13:24:00,34.12,42.49,34.44,38.97,955.74,34.12,42.49,34.44,38.97,955.74,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 13:28:00,33.82,42.94,34.19,39.26,955.7,33.82,42.94,34.19,39.26,955.7,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 13:32:00,33.58,42.94,33.95,39.35,955.6,33.58,42.94,33.95,39.35,955.6,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 13:36:00,33.74,42.86,33.96,39.4,955.47,33.74,42.86,33.96,39.4,955.47,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 13:40:00,,,,,,33.485,43.265,33.730000000000004,,955.48,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-04-04 13:44:00,33.23,43.67,33.5,40.07,955.49,33.23,43.67,33.5,40.07,955.49,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 13:48:00,33.17,43.81,33.4,40.29,955.44,33.17,43.81,33.4,40.29,955.44,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 13:52:00,33.26,43.33,33.5,39.82,955.38,33.26,43.33,33.5,39.82,955.38,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 13:56:00,,,,,,33.12,43.5,33.370000000000005,,955.365,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-04-04 14:00:00,32.98,43.67,33.24,40.12,955.35,32.98,43.67,33.24,40.12,955.35,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 14:04:00,32.68,44.11,32.94,40.48,955.3,32.68,44.11,32.94,40.48,955.3,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 14:08:00,32.63,44.52,32.86,40.89,955.25,32.63,44.52,32.86,40.89,955.25,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 14:12:00,,,,,,32.56,44.5,32.79666666666667,,955.2466666666667,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-04-04 14:16:00,,,,,,32.49,44.480000000000004,32.733333333333334,,955.2433333333333,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-04-04 14:20:00,32.42,44.46,32.67,40.9,955.24,32.42,44.46,32.67,40.9,955.24,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 14:24:00,,,,,,32.3,44.835,32.519999999999996,,955.2049999999999,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-04-04 14:28:00,32.18,45.21,32.37,41.63,955.17,32.18,45.21,32.37,41.63,955.17,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 14:32:00,32.03,45.43,32.23,41.9,955.13,32.03,45.43,32.23,41.9,955.13,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 14:36:00,31.93,45.56,32.1,42.07,955.15,31.93,45.56,32.1,42.07,955.15,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 14:40:00,31.77,45.72,31.98,42.21,955.16,31.77,45.72,31.98,42.21,955.16,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 14:44:00,,,,,,31.39,46.205,31.675,,955.165,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-04-04 14:48:00,31.01,46.69,31.37,42.9,955.17,31.01,46.69,31.37,42.9,955.17,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 14:52:00,31.21,47.1,31.37,43.6,955.23,31.21,47.1,31.37,43.6,955.23,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 14:56:00,31.11,47.1,31.32,43.6,955.13,31.11,47.1,31.32,43.6,955.13,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 15:00:00,30.47,48.3,30.91,44.24,955.16,30.47,48.3,30.91,44.24,955.16,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 15:04:00,30.5,48.23,30.82,44.42,955.16,30.5,48.23,30.82,44.42,955.16,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 15:08:00,,,,,,30.58,48.379999999999995,30.85,,955.155,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-04-04 15:12:00,30.66,48.53,30.88,44.91,955.15,30.66,48.53,30.88,44.91,955.15,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 15:16:00,30.52,48.74,30.67,45.23,955.17,30.52,48.74,30.67,45.23,955.17,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 15:20:00,30.23,49.73,30.45,46.06,955.32,30.23,49.73,30.45,46.06,955.32,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 15:24:00,30.3,49.73,30.46,46.17,955.32,30.3,49.73,30.46,46.17,955.32,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-04-04 15:28:00,30.19,50.23,30.35,46.64,955.36,30.19,50.23,30.35,46.64,955.36,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
